id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
43295,LEBI,closed,"Sa Sabina Heliport",38.716547,1.399969,44,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Sa Sabina",0,,,,,,"LEBI, LEBI",0,2022-09-09T19:45:11+00:00
320478,ES-0068,closed,"Aeròdrom de Can Moragues",41.580987,2.100083,,EU,Spain,ES,Catalonia,ES-CT,CT,Sabadell,0,,,,,,,0,2019-10-09T13:38:39+00:00
517081,LEXE,heliport,"Sabadell Police Heliport",41.553818,2.066398,785,EU,Spain,ES,Catalonia,ES-CT,CT,Sabadell,0,LEXE,,,,,,0,2023-12-14T11:20:53+00:00
299647,ES-0004,heliport,"Huerta Otea Helipad",40.9644624297,-5.68368673325,,EU,Spain,ES,"Castilla y León",ES-CL,CL,Salamanca,0,,,,,,,0,2011-12-05T07:00:40+00:00
299648,ES-0005,heliport,"Salamanca Fire Station Helipad",40.9793128692,-5.66011816263,,EU,Spain,ES,"Castilla y León",ES-CL,CL,Salamanca,0,,,,,,,0,2011-12-05T07:02:05+00:00
321329,ES-0142,closed,"San Jeronimo Airfield",37.884932,-4.85157,525,EU,Spain,ES,Andalucía,ES-AN,AN,"San Jeronimo",0,,,,,,,0,2021-03-10T00:36:31+00:00
549924,LEDV,heliport,"San Martin Firefighting Heliport",40.357728,-4.376101,1995,EU,Spain,ES,"Madrid (community)",ES-MD,MD,"San Martín de Valdeiglesias",0,LEDV,,,,,,0,2024-10-01T20:30:13+00:00
43298,LESG,closed,"Aeródromo de Sangüesa",42.56736,-1.2889,1297,EU,Spain,ES,Navarra,ES-NC,NC,Sangüesa,0,,,,,,"LESG, LESG",0,2021-03-20T06:45:46+00:00
340403,ES-0279,heliport,"Formentera Heliport",38.707918,1.435214,,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Sant Francesc Xavier",0,,,,,,,0,2022-09-09T20:13:41+00:00
524733,GCDC,heliport,"Nuestra Señora de Candelaria University Hospital Helipad",28.448687,-16.28462,820,AF,Spain,ES,"Canary Islands",ES-CN,CN,"Santa Cruz de Tenerife",0,GCDC,,,,,,0,2024-04-04T14:20:28+00:00
429757,ES-0320,heliport,"Santa Eulalia Emergency Heliport",40.57215,-1.32151,,EU,Spain,ES,Aragón,ES-AR,AR,"Santa Eulalia",0,,,,,,,0,2022-09-09T21:22:04+00:00
43244,LECC,heliport,"Cas Curredó Heliport",38.9291,1.46633,278,EU,Spain,ES,"Islas Baleares",ES-IB,IB,"Santa Eulària des Riu",0,LECC,,,,,,0,2022-09-09T19:43:10+00:00
43243,LECX,closed,"Campolara Airfield",40.903099,-4.52028,3353,EU,Spain,ES,"Castilla y León",ES-CL,CL,Segovia,0,,,,,,LECX,0,2022-12-24T05:37:06+00:00
342015,ES-0288,heliport,"Serracines Heliport",40.623,-3.3973,2277,EU,Spain,ES,"Madrid (community)",ES-MD,MD,Serracines,0,,,,,,,0,2021-03-10T13:22:59+00:00
43259,LEEX,heliport,"La Cartuja (Expo 92) Heliport",37.3993,-6.010675,30,EU,Spain,ES,Andalucía,ES-AN,AN,Seville,0,LEEX,,,,https://es.wikipedia.org/wiki/Helipuerto_de_la_Cartuja,,0,2024-05-20T17:00:11+00:00
331421,ES-0255,heliport,"Vigil de Quinones Military Hospital Heliport",37.3474,-5.9716,40,EU,Spain,ES,Andalucía,ES-AN,AN,Seville,0,,,,,,,0,2021-03-10T00:39:05+00:00
531650,ES-0343,heliport,"Silleda Fire Base Heliport",42.693527,-8.224195,,EU,Spain,ES,Galicia,ES-GA,GA,Silleda,0,,,,,,,0,2024-08-02T21:55:07+00:00
550096,LEEI,heliport,"Talavera de la Reina Heliport",39.924064,-4.801274,1654,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,"Talavera de la Reina",0,LEEI,,,,,,0,2024-10-02T17:21:04+00:00
340404,ES-0280,heliport,"Isla de Tarifa Heliport",36.002875,-5.611176,,EU,Spain,ES,Andalucía,ES-AN,AN,Tarifa,0,,,,,,,0,2021-01-28T16:28:44+00:00
43261,LEGD,heliport,"Garidells Heliport",41.21390151977539,1.2415599822998047,434,EU,Spain,ES,Catalonia,ES-CT,CT,Tarragona,0,LEGD,,,,,,0,2009-08-07T07:44:09+00:00
43263,LEMN,heliport,"Heli Montsiá - Amposta Heliport",40.66640090942383,0.5647220015525818,254,EU,Spain,ES,Catalonia,ES-CT,CT,Tarragona,0,LEMN,,,,,,0,2009-08-07T07:45:56+00:00
43273,LEHJ,heliport,"Hospital Universitario Joan XXIII Heliport",41.1255989074707,1.23812997341156,75,EU,Spain,ES,Catalonia,ES-CT,CT,Tarragona,0,LEHJ,,,,,,0,2009-08-07T08:29:11+00:00
43272,GCHU,heliport,"Hospital Universitario De Canarias Heliport",28.4562,-16.292101,1080,AF,Spain,ES,"Canary Islands",ES-CN,CN,"Tenerife Island",0,GCHU,,,,,,0,2022-11-01T17:31:51+00:00
550434,LEAF,heliport,"Alcorisa Forestry Heliport",40.898141,-0.396393,2417,EU,Spain,ES,Aragón,ES-AR,AR,Teruel,0,LEAF,,,,,,0,2024-10-04T12:26:03+00:00
43303,LETV,heliport,"Tirviá Heliport",42.518799,1.24231,3150,EU,Spain,ES,Catalonia,ES-CT,CT,Tirvia,0,LETV,,,,https://es.wikipedia.org/wiki/Helipuerto_de_Tirvia,,0,2024-05-20T17:01:45+00:00
43307,LETR,heliport,"Tremp Heliport",42.16939926147461,0.8927779793739319,1930,EU,Spain,ES,Catalonia,ES-CT,CT,Tremp,0,LETR,,,,,,0,2009-08-07T08:29:12+00:00
549935,ES-0348,heliport,"Reina Sofía Hospital Heliport",42.040262,-1.625955,1030,EU,Spain,ES,Navarra,ES-NC,NC,"Tudela,",0,,,,,,,0,2024-10-01T22:11:37+00:00
321875,ES-0228,closed,"Cortijo Grande",37.1351217,-1.9360369,495,EU,Spain,ES,Andalucía,ES-AN,AN,Turre,0,,,,,,,0,2017-01-18T01:51:59+00:00
43308,LEUL,heliport,"Ullastrell-Teresa Vilá Heliport",41.52429962158203,1.9715800285339355,450,EU,Spain,ES,Catalonia,ES-CT,CT,Ullastrell,0,LEUL,,,,,,0,2009-08-07T08:29:12+00:00
429758,ES-0321,heliport,"Utrillas Heliport",40.80985,-0.84746,,EU,Spain,ES,Aragón,ES-AR,AR,Utrillas,0,,,,,,,0,2022-09-09T21:22:56+00:00
321178,ES-0133,closed,"Valdecebro Forestry Airstrip",40.353799,-1.013488,3822,EU,Spain,ES,Aragón,ES-AR,AR,Valdecebro,0,,,,,,,0,2022-09-09T20:40:21+00:00
321036,ES-0113,closed,"Aeródromo de La Lora",42.769601,-3.953427,3510,EU,Spain,ES,Cantabria,ES-CB,CB,Valderredible,0,,,,,,,0,2018-07-08T12:14:28+00:00
533121,LEZA,heliport,"C.I. de Laza Heliport",42.069044,-7.474941,1950,EU,Spain,ES,Galicia,ES-GA,GA,Verín,0,LEZA,,,,,,0,2024-06-12T20:11:35+00:00
533123,LEQE,heliport,"Queimadelos Heliport",42.215543,-8.426442,1210,EU,Spain,ES,Galicia,ES-GA,GA,Vigo,0,LEQE,,,,,,0,2024-06-12T20:38:41+00:00
533125,LEHV,heliport,"Alvaro Cunqueiro Hospital Helipad.",42.187797,-8.714093,675,EU,Spain,ES,Galicia,ES-GA,GA,Vigo,0,LEHV,,,,,,0,2024-06-12T21:08:24+00:00
549927,LEVO,heliport,"Villahermosa Heliport",38.750938,-2.842076,3169,EU,Spain,ES,"Castilla–La Mancha",ES-CM,CM,Villahermosa,0,LEVO,,,,,,0,2024-10-01T21:16:51+00:00
43250,LEPV,heliport,"Costa Norte-Puerto de Viveiro-Celeiro Heliport",43.674801,-7.59523,13,EU,Spain,ES,Galicia,ES-GA,GA,Vivero,0,LEPV,,,,https://es.wikipedia.org/wiki/Helipuerto_Costa_Norte,,0,2024-05-20T17:01:02+00:00
321497,ES-0180,closed,"Aeródromo de Zalla - Forestal",43.186232,-3.120631,1641,EU,Spain,ES,"Basque Country",ES-PV,PV,Zalla,0,,,,,,,0,2020-10-28T12:27:01+00:00
